,Data_loading_csv,Data_loading_json,Data_loading_parquet,Count_per_column,Mean_per_column,Median_per_column,Max_per_column,Min_per_column,Sum_per_column,Standard_deviation_per_column,Summary,Filter,Avg_addition_2_columns,Sum_addition_2_columns,Product_addition_2_columns,Add_new_column,Add_new_column_comparing_size,GroupBy,Distinct,Number_distinct_values,Join_raw,Join
10/1000,0.28539061546325684,0.09083151817321777,0.08754634857177734,0.09397101402282715,0.04596233367919922,1.8209848403930664,0.04284310340881348,0.051491498947143555,0.05228710174560547,0.05032539367675781,0.45862483978271484,0.010627985000610352,0.009998798370361328,0.0076444149017333984,0.015384912490844727,0.007367134094238281,0.016427278518676758,0.043076276779174805,0.007771730422973633,0.06939220428466797,0.01688694953918457,0.1014251708984375
10/10000,0.3003261089324951,0.06466293334960938,0.08105683326721191,0.09364581108093262,0.04883241653442383,1.8835875988006592,0.04741358757019043,0.04137158393859863,0.04599332809448242,0.060292959213256836,0.6473989486694336,0.015557527542114258,0.014463424682617188,0.011198997497558594,0.010927438735961914,0.011961936950683594,0.02661752700805664,0.053131103515625,0.011039495468139648,0.08521461486816406,0.018617868423461914,0.1138920783996582
10/100000,0.285830020904541,0.06911444664001465,0.07277202606201172,0.08527398109436035,0.050428152084350586,2.525222063064575,0.05536293983459473,0.046152353286743164,0.061789512634277344,0.06013154983520508,1.6301982402801514,0.011301755905151367,0.012247562408447266,0.00912332534790039,0.009460687637329102,0.00783085823059082,0.018161773681640625,0.04636406898498535,0.007073640823364258,0.060866355895996094,0.01581716537475586,0.11603045463562012
10/1000000,0.3185608386993408,0.07526898384094238,0.0784914493560791,0.10366177558898926,0.04476332664489746,9.080014705657959,0.04354238510131836,0.049466848373413086,0.04868006706237793,0.05582284927368164,10.188644886016846,0.010761737823486328,0.009621620178222656,0.0072710514068603516,0.015278816223144531,0.006333589553833008,0.015877723693847656,0.04168868064880371,0.007441520690917969,0.06709766387939453,0.015494346618652344,0.11873412132263184
10/10000000,0.3621482849121094,0.06670379638671875,0.07771968841552734,0.0856320858001709,0.0550837516784668,67.76250553131104,0.050675153732299805,0.04559326171875,0.04805803298950195,0.05848288536071777,106.336434841156,0.01575613021850586,0.01500701904296875,0.010926246643066406,0.008209466934204102,0.008224725723266602,0.01745772361755371,0.0518651008605957,0.013413429260253906,0.08584380149841309,0.016986370086669922,0.10534262657165527
20/1,0.3390951156616211,0.06748390197753906,0.08229851722717285,0.15074515342712402,0.0975193977355957,3.5622947216033936,0.08009099960327148,0.10077548027038574,0.09979486465454102,0.09118866920471191,1.1835780143737793,0.01757669448852539,0.026337385177612305,0.010712623596191406,0.009600639343261719,0.010238885879516602,0.021901845932006836,0.09540176391601562,0.009995698928833008,0.12389969825744629,0.018420934677124023,0.16289496421813965
20/10,0.30861592292785645,0.06707978248596191,0.08155941963195801,0.1552107334136963,0.09903192520141602,3.4963366985321045,0.08681488037109375,0.10181283950805664,0.09502935409545898,0.08922743797302246,0.6713054180145264,0.010933637619018555,0.012085199356079102,0.009957313537597656,0.009589672088623047,0.010069847106933594,0.020719289779663086,0.10034370422363281,0.009417533874511719,0.11757588386535645,0.015015840530395508,0.15149641036987305
20/100,0.30498504638671875,0.0722649097442627,0.07740020751953125,0.1654503345489502,0.08906340599060059,3.472825765609741,0.09981060028076172,0.10568499565124512,0.09821677207946777,0.10015559196472168,0.6722431182861328,0.010880470275878906,0.009055852890014648,0.0074520111083984375,0.012294292449951172,0.010428667068481445,0.028644084930419922,0.08786463737487793,0.010488510131835938,0.12929391860961914,0.0193026065826416,0.1483900547027588
20/1000,0.29299092292785645,0.06127762794494629,0.0744774341583252,0.15460658073425293,0.10494089126586914,3.505542516708374,0.09140515327453613,0.10013198852539062,0.07874488830566406,0.10603547096252441,0.7811605930328369,0.012166023254394531,0.01566171646118164,0.009199142456054688,0.007882118225097656,0.009214162826538086,0.030385971069335938,0.09333038330078125,0.009146928787231445,0.1235198974609375,0.016891002655029297,0.14479947090148926
20/10000,0.27779054641723633,0.06592965126037598,0.07276797294616699,0.15471553802490234,0.08463525772094727,3.5591492652893066,0.10007786750793457,0.09653425216674805,0.09752655029296875,0.10086727142333984,1.1734399795532227,0.013916969299316406,0.014383077621459961,0.010855436325073242,0.009866952896118164,0.008796453475952148,0.03107595443725586,0.08893609046936035,0.007806539535522461,0.134779691696167,0.019184112548828125,0.16000747680664062
20/100000,0.2797584533691406,0.07440495491027832,0.07187628746032715,0.19194626808166504,0.11318039894104004,4.622936725616455,0.10492134094238281,0.09795546531677246,0.08740520477294922,0.10952877998352051,3.5825254917144775,0.01091909408569336,0.010202884674072266,0.008283615112304688,0.009554624557495117,0.010456085205078125,0.027157068252563477,0.12191557884216309,0.00872492790222168,0.12962102890014648,0.021126508712768555,0.16426873207092285
20/1000000,0.28708887100219727,0.06621932983398438,0.07696843147277832,0.15654659271240234,0.08836817741394043,16.029783248901367,0.10451126098632812,0.08702802658081055,0.0762028694152832,0.09318065643310547,22.60312247276306,0.019113540649414062,0.01752638816833496,0.015146732330322266,0.013773441314697266,0.013112068176269531,0.0393519401550293,0.11711716651916504,0.014523744583129883,0.1596231460571289,0.025275707244873047,0.18678569793701172
20/10000000,0.35422468185424805,0.07141399383544922,0.08191084861755371,0.15053415298461914,0.09510302543640137,126.6577639579773,0.09297347068786621,0.08474850654602051,0.07276535034179688,0.10265922546386719,251.18337965011597,0.0145111083984375,0.014386415481567383,0.008975744247436523,0.008947134017944336,0.008929014205932617,0.027289390563964844,0.08466076850891113,0.010375499725341797,0.11217260360717773,0.017565488815307617,0.13977360725402832
30/1,0.2934281826019287,0.06013774871826172,0.07619690895080566,0.23324346542358398,0.11900973320007324,5.513190746307373,0.1803908348083496,0.14451384544372559,0.16272926330566406,0.22974872589111328,1.6392550468444824,0.012820959091186523,0.013962268829345703,0.011548519134521484,0.011293888092041016,0.011574506759643555,0.023589611053466797,0.12998294830322266,0.008773326873779297,0.17663264274597168,0.018948793411254883,0.17824363708496094
30/10,0.3838198184967041,0.07100629806518555,0.10209202766418457,0.2512373924255371,0.1947021484375,5.474065065383911,0.12885117530822754,0.11960005760192871,0.12101888656616211,0.1453413963317871,0.918349027633667,0.011472940444946289,0.010610580444335938,0.008571624755859375,0.007433652877807617,0.00903773307800293,0.018272876739501953,0.12454462051391602,0.011864900588989258,0.19423651695251465,0.019745349884033203,0.1938180923461914
30/100,0.3448829650878906,0.06003904342651367,0.09891581535339355,0.21243667602539062,0.1296098232269287,5.26276707649231,0.1152799129486084,0.12993478775024414,0.12044358253479004,0.13794851303100586,0.9490516185760498,0.012478351593017578,0.013150691986083984,0.008638858795166016,0.00972747802734375,0.010190486907958984,0.019258499145507812,0.15287303924560547,0.013083219528198242,0.1759471893310547,0.0228271484375,0.18549036979675293
30/1000,0.27602505683898926,0.05869317054748535,0.074737548828125,0.2204301357269287,0.13085532188415527,5.30569863319397,0.1309642791748047,0.15587568283081055,0.13594722747802734,0.1375408172607422,1.0729382038116455,0.011616230010986328,0.015094518661499023,0.010401010513305664,0.008737802505493164,0.010230541229248047,0.021448850631713867,0.11756372451782227,0.00948190689086914,0.17225933074951172,0.0254361629486084,0.18722867965698242
30/10000,0.30723142623901367,0.0616302490234375,0.06937980651855469,0.22337770462036133,0.14019489288330078,5.351454973220825,0.11559128761291504,0.10743880271911621,0.11730527877807617,0.14849543571472168,1.9049522876739502,0.01870250701904297,0.015149354934692383,0.010119438171386719,0.010808706283569336,0.011042118072509766,0.023024320602416992,0.13796401023864746,0.009566307067871094,0.17071747779846191,0.019248485565185547,0.17721104621887207
30/100000,0.2703580856323242,0.07840323448181152,0.07977485656738281,0.25296711921691895,0.13084912300109863,6.859159469604492,0.12214779853820801,0.13542604446411133,0.12790775299072266,0.1526486873626709,5.310275077819824,0.013471364974975586,0.014391899108886719,0.009975194931030273,0.010907649993896484,0.013323307037353516,0.021448850631713867,0.13185453414916992,0.010164260864257812,0.17735600471496582,0.024185895919799805,0.1636033058166504
