,Data_loading_csv,Data_loading_json,Data_loading_parquet,Count_per_column,Mean_per_column,Median_per_column,Max_per_column,Min_per_column,Sum_per_column,Standard_deviation_per_column,Summary,Filter,Avg_addition_2_columns,Sum_addition_2_columns,Product_addition_2_columns,Add_new_column,Add_new_column_comparing_size,GroupBy,Distinct,Number_distinct_values,Join_raw,Join
5/100,0.0026350021362304688,0.0038940906524658203,0.002349853515625,0.0005030632019042969,0.00015211105346679688,0.00024175643920898438,0.00018286705017089844,0.0001800060272216797,0.0001628398895263672,0.0002262592315673828,0.009381294250488281,0.0007290840148925781,0.0002951622009277344,0.00010704994201660156,0.00011801719665527344,0.0003972053527832031,0.0006349086761474609,0.0017592906951904297,0.0001590251922607422,0.0013849735260009766,0.0022869110107421875,0.003912925720214844
5/1000,0.002287149429321289,0.007077932357788086,0.0028841495513916016,0.0005090236663818359,0.00015783309936523438,0.0002579689025878906,0.00012183189392089844,0.0001201629638671875,0.00019812583923339844,0.00011897087097167969,0.01111912727355957,0.0007908344268798828,0.0002720355987548828,0.00010395050048828125,0.00010395050048828125,0.00035691261291503906,0.00066375732421875,0.0026710033416748047,0.0002491474151611328,0.0013518333435058594,0.002360105514526367,0.004732847213745117
5/10000,0.007876157760620117,0.04076409339904785,0.0034017562866210938,0.0008952617645263672,0.0003457069396972656,0.0005588531494140625,0.0002830028533935547,0.00033092498779296875,0.00032591819763183594,0.0002579689025878906,0.012115955352783203,0.0013501644134521484,0.000308990478515625,0.00010895729064941406,0.00010895729064941406,0.0003859996795654297,0.0017688274383544922,0.0030808448791503906,0.00028777122497558594,0.0017747879028320312,0.011142253875732422,0.004707813262939453
5/100000,0.04368400573730469,0.3847508430480957,0.009283065795898438,0.0016529560089111328,0.0010938644409179688,0.00479888916015625,0.0015151500701904297,0.0016970634460449219,0.0011000633239746094,0.0026149749755859375,0.0232999324798584,0.002758026123046875,0.0009179115295410156,0.00030422210693359375,0.0002968311309814453,0.0009720325469970703,0.011643171310424805,0.01026296615600586,0.0006921291351318359,0.008584022521972656,0.1002969741821289,0.008622884750366211
5/1000000,0.3269219398498535,3.8572590351104736,0.03618311882019043,0.01601696014404297,0.010611772537231445,0.04602193832397461,0.014648199081420898,0.015026092529296875,0.007833003997802734,0.01877880096435547,0.16312289237976074,0.019594192504882812,0.006589174270629883,0.0017871856689453125,0.0017800331115722656,0.0036821365356445312,0.1056208610534668,0.09719705581665039,0.005494832992553711,0.07000899314880371,1.0253472328186035,0.06061577796936035
5/10000000,3.203134059906006,39.695505142211914,0.3703880310058594,0.16160988807678223,0.12077713012695312,0.4349489212036133,0.1295628547668457,0.1533188819885254,0.08318209648132324,0.1668539047241211,1.6321437358856201,0.28143811225891113,0.041777849197387695,0.013659954071044922,0.013504981994628906,0.037979841232299805,1.0121128559112549,1.277791976928711,0.04938912391662598,0.6828176975250244,12.048055171966553,0.769686222076416
10/1,0.03820013999938965,0.006810188293457031,0.04214906692504883,0.0007691383361816406,0.0002589225769042969,0.0001480579376220703,0.00016570091247558594,0.00014472007751464844,0.00015497207641601562,0.0001881122589111328,0.014564990997314453,0.000659942626953125,0.0002942085266113281,9.489059448242188e-05,9.775161743164062e-05,0.00034427642822265625,0.0005481243133544922,0.001447916030883789,8.797645568847656e-05,0.001153707504272461,0.002437114715576172,0.004644870758056641
10/10,0.0030469894409179688,0.004317283630371094,0.002761363983154297,0.000492095947265625,0.00015592575073242188,0.00013780593872070312,0.00010800361633300781,0.00010800361633300781,0.0001761913299560547,0.00010585784912109375,0.014149904251098633,0.0011031627655029297,0.0003159046173095703,0.00010418891906738281,0.00010323524475097656,0.0003371238708496094,0.0005180835723876953,0.0013859272003173828,9.274482727050781e-05,0.0018351078033447266,0.001615762710571289,0.004658937454223633
10/100,0.008937835693359375,0.005773067474365234,0.011824846267700195,0.000514984130859375,0.00015997886657714844,0.00014090538024902344,0.00012087821960449219,0.00021600723266601562,0.0003578662872314453,0.00011396408081054688,0.015611886978149414,0.0005271434783935547,0.0002410411834716797,0.0001049041748046875,0.00010013580322265625,0.00033211708068847656,0.000576019287109375,0.0015912055969238281,0.00016379356384277344,0.0018658638000488281,0.002672910690307617,0.00437474250793457
10/1000,0.017540931701660156,0.017124176025390625,0.004523038864135742,0.0005340576171875,0.00017309188842773438,0.0002639293670654297,0.00012302398681640625,0.0001251697540283203,0.0002288818359375,0.0002601146697998047,0.014283895492553711,0.0007710456848144531,0.0003139972686767578,0.00013899803161621094,0.0002238750457763672,0.0005810260772705078,0.0008120536804199219,0.0027649402618408203,0.0003120899200439453,0.0046100616455078125,0.002524137496948242,0.005671977996826172
