,Data_loading_csv,Data_loading_json,Data_loading_parquet,Count_per_column,Mean_per_column,Median_per_column,Max_per_column,Min_per_column,Sum_per_column,Standard_deviation_per_column,Summary,Filter,Avg_addition_2_columns,Sum_addition_2_columns,Product_addition_2_columns,Add_new_column,Add_new_column_comparing_size,GroupBy,Distinct,Number_distinct_values,Join_raw,Join
20/1000,0.014856100082397461,0.029348134994506836,0.009744405746459961,0.0013511180877685547,0.00045990943908691406,0.0006814002990722656,0.0005197525024414062,0.0005104541778564453,0.0006353855133056641,0.0005667209625244141,0.048948049545288086,0.0016188621520996094,0.0006120204925537109,0.00027108192443847656,0.0002658367156982422,0.0008134841918945312,0.001859426498413086,0.00404810905456543,0.0005128383636474609,0.004952192306518555,0.0038874149322509766,0.008276700973510742
20/10000,0.025650978088378906,0.21462392807006836,0.012495756149291992,0.0020165443420410156,0.0007891654968261719,0.0038874149322509766,0.0005946159362792969,0.0006301403045654297,0.0005369186401367188,0.0009846687316894531,0.05426287651062012,0.0023348331451416016,0.0008802413940429688,0.0005135536193847656,0.00029659271240234375,0.00089263916015625,0.002319812774658203,0.004664182662963867,0.0004680156707763672,0.005885124206542969,0.012092351913452148,0.010000467300415039
20/100000,0.17209887504577637,2.551091432571411,0.042508840560913086,0.00642085075378418,0.009678840637207031,0.03953433036804199,0.0068950653076171875,0.0070955753326416016,0.0041942596435546875,0.009389162063598633,0.14031529426574707,0.007980585098266602,0.0017740726470947266,0.0006768703460693359,0.0007684230804443359,0.0015587806701660156,0.008284330368041992,0.03638768196105957,0.0012998580932617188,0.03295397758483887,0.18634462356567383,0.03246331214904785
20/1000000,1.7827622890472412,25.582815408706665,0.2964799404144287,0.04464435577392578,0.036570072174072266,0.36047911643981934,0.03431105613708496,0.03197479248046875,0.036004066467285156,0.08906340599060059,0.8581271171569824,0.057098388671875,0.0032470226287841797,0.0018215179443359375,0.0015921592712402344,0.004914045333862305,0.06669497489929199,0.3328115940093994,0.00963282585144043,0.2577037811279297,2.100041389465332,0.2675893306732178
20/10000000,19.111311197280884,,2.9363272190093994,0.7283539772033691,0.4409213066101074,3.572478771209717,0.3934299945831299,0.39894533157348633,0.46236419677734375,0.7927896976470947,8.609253168106079,0.8285219669342041,0.022318124771118164,0.010858535766601562,0.010659933090209961,0.029674530029296875,0.7688095569610596,4.282878398895264,0.08144307136535645,2.399839162826538,,2.708937406539917
30/1,0.00618433952331543,0.0139312744140625,0.009262323379516602,0.0016472339630126953,0.0004184246063232422,0.00033283233642578125,0.0004298686981201172,0.00036907196044921875,0.0003631114959716797,0.0003287792205810547,0.08003067970275879,0.0014050006866455078,0.0005578994750976562,0.000225067138671875,0.0002090930938720703,0.0007901191711425781,0.0011985301971435547,0.002827882766723633,0.00019025802612304688,0.005476236343383789,0.0031309127807617188,0.00786900520324707
30/10,0.006287813186645508,0.015566825866699219,0.009423255920410156,0.0011763572692871094,0.0004563331604003906,0.0003352165222167969,0.0002624988555908203,0.00029397010803222656,0.00028061866760253906,0.0002570152282714844,0.07101631164550781,0.0013399124145507812,0.0006029605865478516,0.00030350685119628906,0.00029277801513671875,0.0009024143218994141,0.0014290809631347656,0.0044825077056884766,0.000179290771484375,0.00518345832824707,0.0036644935607910156,0.008669376373291016
30/100,0.005677700042724609,0.017222881317138672,0.011340618133544922,0.001384735107421875,0.0012290477752685547,0.0004258155822753906,0.0003185272216796875,0.0003237724304199219,0.0003714561462402344,0.0002913475036621094,0.07634377479553223,0.0015425682067871094,0.0005488395690917969,0.00023746490478515625,0.0002396106719970703,0.0007548332214355469,0.0032722949981689453,0.0038733482360839844,0.0001785755157470703,0.0068323612213134766,0.0044324398040771484,0.010087251663208008
30/1000,0.011209249496459961,0.04026317596435547,0.011440515518188477,0.0015749931335449219,0.0007495880126953125,0.0011103153228759766,0.0007014274597167969,0.0005309581756591797,0.0006222724914550781,0.0005362033843994141,0.07994937896728516,0.001974344253540039,0.000993490219116211,0.0003635883331298828,0.0003006458282470703,0.0010898113250732422,0.0023391246795654297,0.004659414291381836,0.001148223876953125,0.00993204116821289,0.0073490142822265625,0.00937509536743164
30/10000,0.041925907135009766,0.370654821395874,0.016486167907714844,0.0030252933502197266,0.0020494461059570312,0.0073583126068115234,0.0015864372253417969,0.0015301704406738281,0.0010783672332763672,0.002382993698120117,0.09211087226867676,0.002330780029296875,0.0009570121765136719,0.00034737586975097656,0.0007786750793457031,0.0010433197021484375,0.0021059513092041016,0.007805347442626953,0.0007853507995605469,0.01007080078125,0.016860246658325195,0.011329412460327148
