,Data_loading_csv,Data_loading_json,Data_loading_parquet,Count_per_column,Mean_per_column,Median_per_column,Max_per_column,Min_per_column,Sum_per_column,Standard_deviation_per_column,Summary,Filter,Avg_addition_2_columns,Sum_addition_2_columns,Product_addition_2_columns,Add_new_column,Add_new_column_comparing_size,GroupBy,Distinct,Number_distinct_values,Join_raw,Join
5/100,0.006728172302246094,0.015187501907348633,0.0066089630126953125,0.002018451690673828,0.0009741783142089844,0.0034685134887695312,0.0010707378387451172,0.0011000633239746094,0.0007178783416748047,0.0014908313751220703,0.04454350471496582,0.0018680095672607422,0.0008080005645751953,0.0003478527069091797,0.0003457069396972656,0.0012135505676269531,0.001998424530029297,0.005490541458129883,0.0003619194030761719,0.0043451786041259766,0.00672459602355957,0.017202377319335938
5/1000,0.008761882781982422,0.06989836692810059,0.007266521453857422,0.00185394287109375,0.0020294189453125,0.0038247108459472656,0.0006585121154785156,0.0009026527404785156,0.0008614063262939453,0.001367807388305664,0.04551100730895996,0.005809783935546875,0.0019991397857666016,0.0007228851318359375,0.0006968975067138672,0.0022377967834472656,0.003988027572631836,0.00924992561340332,0.0005071163177490234,0.005535125732421875,0.008899450302124023,0.014836788177490234
5/10000,0.048996925354003906,0.15346431732177734,0.011382579803466797,0.0025742053985595703,0.002221345901489258,0.017029285430908203,0.0009560585021972656,0.0008721351623535156,0.0009491443634033203,0.006887912750244141,0.04219508171081543,0.0027761459350585938,0.001214742660522461,0.00046753883361816406,0.0004913806915283203,0.0013611316680908203,0.004232883453369141,0.008215665817260742,0.0004553794860839844,0.0061740875244140625,0.04606747627258301,0.018405914306640625
5/100000,0.43967366218566895,1.472625494003296,0.06291818618774414,0.012987852096557617,0.019416093826293945,0.17981648445129395,0.00841522216796875,0.008841753005981445,0.01048898696899414,0.08641695976257324,0.17571640014648438,0.01872992515563965,0.00779271125793457,0.0028922557830810547,0.0028963088989257812,0.006062984466552734,0.03113245964050293,0.04605603218078613,0.0035049915313720703,0.03767967224121094,0.516371488571167,0.053566932678222656
5/1000000,4.068845987319946,14.367717504501343,0.670825719833374,0.14472293853759766,0.20583295822143555,1.7885527610778809,0.06433963775634766,0.06364846229553223,0.07006096839904785,0.7491085529327393,1.164069414138794,0.17242193222045898,0.07086396217346191,0.029320478439331055,0.027985095977783203,0.045539140701293945,0.2877156734466553,0.38875651359558105,0.02753901481628418,0.3088827133178711,4.887437105178833,0.3874218463897705
5/10000000,36.44842481613159,,6.142531394958496,1.3007726669311523,1.8705079555511475,,0.670067310333252,0.6774036884307861,0.7370119094848633,,10.930857181549072,1.7055869102478027,0.6333684921264648,0.22912979125976562,0.2522585391998291,0.46115803718566895,2.7230043411254883,3.6178274154663086,0.2598593235015869,2.9104886054992676,,3.963681697845459
10/1,0.011327266693115234,0.01452779769897461,0.010090351104736328,0.00220489501953125,0.0007102489471435547,0.0018835067749023438,0.0005850791931152344,0.0008089542388916016,0.0007762908935546875,0.0007441043853759766,0.09496688842773438,0.003060579299926758,0.0018281936645507812,0.0007166862487792969,0.0005328655242919922,0.0016758441925048828,0.002413034439086914,0.006799221038818359,0.0005033016204833984,0.006514787673950195,0.007226228713989258,0.01869368553161621
10/10,0.016751766204833984,0.020077943801879883,0.010009288787841797,0.001967191696166992,0.0006289482116699219,0.0029549598693847656,0.0005476474761962891,0.0004665851593017578,0.0008528232574462891,0.0008404254913330078,0.09670829772949219,0.0019719600677490234,0.0008170604705810547,0.00034689903259277344,0.0008955001831054688,0.0013263225555419922,0.0020170211791992188,0.009795427322387695,0.00044989585876464844,0.007436513900756836,0.008138895034790039,0.018882274627685547
10/100,0.015558481216430664,0.02134537696838379,0.010167837142944336,0.001444101333618164,0.0006501674652099609,0.0030546188354492188,0.0005257129669189453,0.00047779083251953125,0.0007569789886474609,0.0007758140563964844,0.10228228569030762,0.001981496810913086,0.0019409656524658203,0.00038123130798339844,0.00034427642822265625,0.0015463829040527344,0.003004312515258789,0.008002281188964844,0.0002841949462890625,0.008836030960083008,0.007244110107421875,0.021991491317749023
10/1000,0.02234625816345215,0.04448199272155762,0.01168060302734375,0.001898050308227539,0.0014493465423583984,0.004407405853271484,0.0005860328674316406,0.0010349750518798828,0.0007109642028808594,0.0012614727020263672,0.09596037864685059,0.0030112266540527344,0.0012664794921875,0.0005793571472167969,0.0005767345428466797,0.0017969608306884766,0.0032215118408203125,0.008202075958251953,0.0004146099090576172,0.01622152328491211,0.02027583122253418,0.027361154556274414
